EURUSD.Close	EURUSD.High	EURUSD.Low	USDJPY.Close	USDJPY.High	USDJPY.Low	USDCHF.Close	USDCHF.High	USDCHF.Low	GBPUSD.Close	GBPUSD.High	GBPUSD.Low	USDCAD.Close	USDCAD.High	USDCAD.Low	EURGBP.Close	EURGBP.High	EURGBP.Low	EURJPY.Close	EURJPY.High	EURJPY.Low	EURCHF.Close	EURCHF.High	EURCHF.Low	AUDUSD.Close	AUDUSD.High	AUDUSD.Low	GBPJPY.Close	GBPJPY.High	GBPJPY.Low	CHFJPY.Close	CHFJPY.High	CHFJPY.Low	GBPCHF.Close	GBPCHF.High	GBPCHF.Low	NZDUSD.Close	NZDUSD.High	NZDUSD.Low
2014-04-02	1.3762	1.382	1.375	103.837	103.932	103.55	0.8865	0.8875	0.8815	1.6622	1.6664	1.6618	1.1023	1.1047	1.1	0.8279	0.831	0.8267	142.9	143.476	142.675	1.2205	1.2209	1.2175	0.9243	0.9263	0.9219	172.519	173	172.2	117.077	117.715	116.9	1.4738	1.4757	1.4663	0.8556	0.8628	0.8543
2014-04-03	1.3715	1.3807	1.3695	103.94	104.114	103.77	0.8912	0.8928	0.8841	1.6594	1.6661	1.6566	1.1032	1.1045	1.1	0.8265	0.8315	0.8256	142.559	143.436	142.255	1.2223	1.2233	1.219	0.9228	0.9252	0.9201	172.47	173.16	172.085	116.616	117.49	116.33	1.479	1.4801	1.4679	0.8541	0.858	0.8509
2014-04-04	1.3705	1.3731	1.367	103.24	104.126	103.17	0.891	0.8953	0.8903	1.6579	1.6606	1.6549	1.098	1.1042	1.0953	0.8267	0.8277	0.8246	141.518	142.64	141.38	1.2218	1.2249	1.221	0.9284	0.9308	0.9225	171.17	172.52	171.005	115.811	116.67	115.67	1.4778	1.4828	1.4768	0.8589	0.8604	0.8526
2014-04-07	1.3743	1.375	1.3694	103.15	103.41	102.97	0.8877	0.8927	0.8869	1.6608	1.6624	1.6561	1.0965	1.1009	1.0957	0.8274	0.8285	0.8257	141.762	141.894	141.078	1.2199	1.2229	1.2191	0.9268	0.9299	0.925	171.3	171.6	170.603	116.189	116.31	115.44	1.4744	1.4798	1.4728	0.8608	0.8615	0.8572
2014-04-08	1.3794	1.3812	1.3734	101.694	103.118	101.52	0.8834	0.8879	0.8822	1.6745	1.6754	1.6603	1.0922	1.0977	1.0909	0.8237	0.8276	0.8229	140.274	141.72	140.06	1.2187	1.2203	1.2177	0.9354	0.9366	0.9258	170.25	171.559	169.92	115.088	116.15	114.96	1.4791	1.4816	1.4732	0.8668	0.8681	0.8598
2014-04-09	1.3851	1.3858	1.3777	101.974	102.158	101.69	0.8796	0.8846	0.8784	1.6789	1.68	1.672	1.0869	1.0942	1.0854	0.8249	0.8256	0.8228	141.253	141.268	140.42	1.2185	1.2196	1.2166	0.9386	0.9399	0.9332	171.21	171.228	170.404	115.907	115.928	115.18	1.4767	1.4811	1.4742	0.871	0.8726	0.8641
2014-04-10	1.3887	1.39	1.3833	101.485	102.136	101.3	0.8763	0.8805	0.8748	1.6778	1.682	1.6751	1.0925	1.0928	1.0864	0.8276	0.828	0.8237	140.94	141.553	140.56	1.2169	1.2191	1.2161	0.9412	0.9461	0.9367	170.288	171.63	170.004	115.79	116.184	115.42	1.4703	1.4788	1.4687	0.868	0.8746	0.8675
2014-04-11	1.3882	1.3906	1.386	101.62	101.87	101.3	0.8755	0.8771	0.8738	1.6737	1.6787	1.6713	1.0972	1.0983	1.0913	0.8294	0.831	0.827	141.079	141.555	140.59	1.2156	1.2179	1.2147	0.9397	0.9426	0.9359	170.091	170.917	169.427	116.04	116.27	115.61	1.4653	1.471	1.463	0.8688	0.8706	0.862
2014-04-14	1.382	1.3863	1.3806	101.743	102.011	101.39	0.8795	0.8806	0.8758	1.6728	1.6744	1.6692	1.0963	1.0992	1.0938	0.826	0.8284	0.8249	140.621	140.923	140.4	1.2156	1.216	1.2137	0.9413	0.9423	0.9373	170.227	170.53	169.535	115.668	115.97	115.5	1.4715	1.4719	1.4658	0.8675	0.8693	0.8626
2014-04-15	1.3813	1.3833	1.3788	101.804	101.994	101.46	0.8802	0.8819	0.878	1.6723	1.6749	1.6656	1.0977	1.1013	1.0957	0.8259	0.8283	0.8242	140.63	140.904	140.188	1.2158	1.2166	1.2145	0.9351	0.9423	0.9332	170.264	170.69	169.439	115.651	115.829	115.32	1.4719	1.4749	1.4673	0.8641	0.8691	0.8621
2014-04-16	1.3813	1.3851	1.3801	102.28	102.365	101.78	0.882	0.8829	0.8778	1.6794	1.6818	1.6716	1.1017	1.1034	1.0956	0.8224	0.827	0.8216	141.288	141.763	140.61	1.2184	1.2204	1.2154	0.9372	0.9388	0.9329	171.75	172.105	170.224	115.955	116.534	115.63	1.4811	1.4829	1.4709	0.8624	0.8647	0.8574
2014-04-17	1.3814	1.3865	1.3808	102.45	102.458	101.84	0.8828	0.8832	0.8774	1.6794	1.6842	1.6783	1.1009	1.1018	1.0979	0.8225	0.8247	0.8212	141.517	141.65	140.96	1.22	1.2202	1.2164	0.9326	0.939	0.9317	172.03	172.11	171.369	115.995	116.352	115.71	1.4832	1.4834	1.4755	0.8566	0.8648	0.856
2014-04-18	1.3818	1.3822	1.3806	102.379	102.57	102.32	0.8825	0.8836	0.882	1.679	1.6797	1.6771	1.1012	1.1015	1.0992	0.823	0.8238	0.8219	141.469	141.652	141.378	1.2197	1.2204	1.2189	0.9336	0.9342	0.932	171.89	172.187	171.731	115.975	116.095	115.83	1.482	1.4837	1.4798	0.8579	0.8592	0.856
2014-04-21	1.3793	1.383	1.3785	102.602	102.706	102.36	0.8844	0.8852	0.8815	1.6799	1.6819	1.6779	1.1012	1.1031	1.1002	0.8211	0.8231	0.8206	141.546	141.83	141.37	1.2205	1.2207	1.2189	0.9328	0.9346	0.9312	172.358	172.5	171.936	115.945	116.28	115.82	1.4862	1.4868	1.4819	0.856	0.8601	0.855
2014-04-22	1.3804	1.3825	1.3782	102.61	102.72	102.37	0.8848	0.8862	0.883	1.6823	1.684	1.6781	1.1024	1.1042	1.0996	0.8205	0.8217	0.8193	141.66	141.77	141.17	1.2215	1.222	1.22	0.9366	0.9378	0.9318	172.624	172.77	171.94	115.91	116.1	115.63	1.4888	1.4904	1.4851	0.8596	0.862	0.8562
2014-04-23	1.3816	1.3855	1.3798	102.44	102.692	102.145	0.883	0.8853	0.8804	1.6778	1.6836	1.6758	1.1032	1.1053	1.1013	0.8234	0.8246	0.8198	141.521	141.997	141.138	1.22	1.2225	1.2189	0.9282	0.9377	0.9263	171.866	172.79	171.284	115.996	116.305	115.76	1.4813	1.4894	1.4784	0.8585	0.862	0.8561
2014-04-24	1.3827	1.3843	1.3788	102.311	102.646	102.06	0.8819	0.8856	0.8809	1.6801	1.6806	1.6761	1.1026	1.1038	1.1009	0.8229	0.8245	0.8217	141.464	141.79	141	1.2194	1.2217	1.218	0.9258	0.9301	0.9248	171.896	172.188	171.399	115.994	116.184	115.68	1.4817	1.4852	1.4794	0.8567	0.8637	0.8543
2014-04-25	1.3832	1.385	1.3825	102.165	102.497	101.93	0.8812	0.8821	0.8798	1.6797	1.683	1.6786	1.1035	1.1047	1.1009	0.8234	0.8242	0.8219	141.326	141.747	140.985	1.2191	1.22	1.2181	0.9268	0.9298	0.925	171.616	172.28	171.336	115.922	116.205	115.64	1.4803	1.4829	1.4787	0.8578	0.8593	0.8547
2014-04-28	1.3848	1.388	1.3813	102.54	102.62	102.01	0.8803	0.8826	0.8767	1.6806	1.6858	1.6775	1.1019	1.104	1.1011	0.8239	0.8244	0.8214	142	142.15	140.96	1.2191	1.2198	1.2167	0.9257	0.9316	0.924	172.322	172.58	171.18	116.47	116.69	115.59	1.4794	1.4841	1.477	0.8535	0.8587	0.852
2014-04-29	1.3811	1.388	1.3802	102.566	102.782	102.43	0.8832	0.8846	0.8783	1.6829	1.6847	1.6788	1.0955	1.1028	1.0945	0.8205	0.826	0.8197	141.659	142.474	141.543	1.2199	1.2213	1.2188	0.9273	0.9282	0.9224	172.618	172.911	172.163	116.094	116.815	115.9	1.4864	1.4886	1.4765	0.8553	0.8557	0.8512
2014-04-30	1.387	1.3877	1.3772	102.16	102.66	102	0.88	0.8852	0.8788	1.6879	1.6901	1.6803	1.0951	1.0979	1.0938	0.8216	0.8235	0.8193	141.69	142.14	141.08	1.2206	1.221	1.2188	0.9287	0.9301	0.9248	172.42	172.72	171.8	116.07	116.49	115.63	1.4851	1.4877	1.481	0.862	0.8633	0.8541
2014-05-01	1.3865	1.3889	1.3859	102.304	102.366	102.1	0.8793	0.8803	0.878	1.6887	1.692	1.6869	1.0963	1.0995	1.0949	0.8209	0.8228	0.82	141.84	142.03	141.675	1.2191	1.2209	1.2185	0.9271	0.9313	0.9257	172.756	172.94	172.299	116.324	116.46	116.04	1.485	1.487	1.4824	0.8627	0.8637	0.8596
2014-05-02	1.387	1.3881	1.381	102.232	103.019	102.09	0.8781	0.8841	0.8769	1.6872	1.6895	1.6819	1.0981	1.1006	1.0933	0.822	0.8225	0.8196	141.803	142.44	141.62	1.2181	1.2213	1.2171	0.9267	0.928	0.9198	172.48	173.461	172.301	116.391	116.757	116.14	1.4816	1.4882	1.4799	0.8662	0.867	0.859
2014-05-05	1.3876	1.3886	1.3862	102.1	102.243	101.83	0.8776	0.8781	0.876	1.6866	1.6883	1.6849	1.0953	1.0989	1.0944	0.8226	0.8233	0.8211	141.698	141.86	141.26	1.2178	1.2184	1.2166	0.9272	0.9289	0.9249	172.21	172.55	171.696	116.349	116.51	116.03	1.4802	1.4819	1.4778	0.8677	0.8687	0.8644
2014-05-06	1.3928	1.3951	1.3869	101.639	102.19	101.47	0.874	0.878	0.8718	1.698	1.6996	1.6863	1.0877	1.0961	1.0872	0.8202	0.8227	0.8191	141.561	142.1	141.313	1.2174	1.2187	1.2159	0.9356	0.9367	0.9267	172.56	172.95	172.122	116.261	116.752	116.08	1.4843	1.485	1.4793	0.8752	0.8779	0.8674
2014-05-07	1.3912	1.394	1.3909	101.825	102.007	101.4	0.8757	0.8763	0.873	1.6955	1.6986	1.6951	1.0893	1.0908	1.0871	0.8206	0.8214	0.819	141.67	142.007	141.105	1.219	1.2192	1.216	0.9333	0.9354	0.9314	172.643	172.98	172.087	116.216	116.475	115.96	1.4852	1.4861	1.4822	0.8669	0.8727	0.8653
2014-05-08	1.3852	1.3993	1.3847	101.546	101.957	101.43	0.8791	0.8797	0.87	1.6939	1.6975	1.6921	1.0823	1.0904	1.0809	0.8176	0.825	0.8165	140.667	142.364	140.52	1.2181	1.2191	1.2168	0.9379	0.9394	0.9315	172.014	172.87	171.82	115.454	116.878	115.36	1.4897	1.4915	1.4761	0.8645	0.8672	0.8622
2014-05-09	1.3754	1.3844	1.3744	101.81	101.853	101.52	0.8865	0.8873	0.8795	1.6849	1.6938	1.6828	1.0898	1.0916	1.081	0.8162	0.8183	0.8157	140.02	140.82	139.843	1.2194	1.22	1.2175	0.9357	0.9379	0.9342	171.534	172.302	171.149	114.822	115.552	114.64	1.4938	1.4947	1.489	0.8611	0.8651	0.8601
2014-05-12	1.3757	1.3775	1.3747	102.168	102.186	101.79	0.8877	0.8881	0.8854	1.6867	1.6903	1.6845	1.0894	1.0904	1.0869	0.8155	0.817	0.814	140.55	140.633	140.04	1.2213	1.2219	1.2194	0.9364	0.9386	0.9345	172.337	172.508	171.478	115.073	115.139	114.75	1.4974	1.4993	1.4935	0.8622	0.8638	0.8604
2014-05-13	1.3701	1.3772	1.3687	102.271	102.364	102.03	0.8903	0.8908	0.886	1.6825	1.6883	1.6816	1.0907	1.0926	1.0882	0.8142	0.8174	0.8131	140.108	140.946	139.96	1.2198	1.2215	1.2187	0.9356	0.9382	0.9329	172.05	172.74	171.834	114.86	115.43	114.76	1.4977	1.4994	1.4933	0.8631	0.8669	0.8616
2014-05-14	1.371	1.3731	1.3694	101.772	102.276	101.69	0.8897	0.8905	0.888	1.6768	1.6874	1.6749	1.0877	1.0922	1.0866	0.8176	0.8184	0.8124	139.53	140.276	139.43	1.2197	1.2203	1.2185	0.9376	0.9409	0.9352	170.655	172.36	170.523	114.383	115	114.29	1.4919	1.5007	1.49	0.8664	0.8678	0.8619
2014-05-15	1.371	1.3733	1.3646	101.54	102.116	101.29	0.8904	0.896	0.8879	1.6793	1.6806	1.6729	1.0874	1.0891	1.0847	0.8163	0.8183	0.8141	139.204	139.866	138.9	1.2207	1.223	1.2194	0.9356	0.9393	0.9323	170.514	171.08	170.13	114.028	114.622	113.73	1.4954	1.5011	1.4907	0.864	0.8696	0.8623
2014-05-16	1.37	1.3727	1.3682	101.53	101.67	101.33	0.8915	0.8923	0.8894	1.682	1.6841	1.6781	1.0858	1.0889	1.0855	0.8144	0.8172	0.8136	139.1	139.44	138.74	1.2218	1.222	1.22	0.9366	0.9371	0.933	170.775	171	170.14	113.83	114.14	113.65	1.4996	1.5007	1.4942	0.8636	0.8655	0.8619
2014-05-19	1.3709	1.3734	1.3692	101.389	101.598	101.07	0.892	0.8925	0.8901	1.6821	1.6845	1.6801	1.0868	1.0875	1.0845	0.8149	0.816	0.8136	138.996	139.27	138.58	1.2229	1.2236	1.2211	0.9329	0.9369	0.9323	170.56	170.99	169.91	113.655	113.97	113.31	1.5003	1.5015	1.4976	0.8622	0.8654	0.8619
2014-05-20	1.3698	1.3714	1.3675	101.32	101.599	101.15	0.892	0.894	0.8909	1.684	1.6865	1.6798	1.0895	1.0917	1.0866	0.8132	0.8156	0.8116	138.8	139.315	138.503	1.222	1.2237	1.2209	0.9254	0.9336	0.9237	170.66	170.947	170.296	113.572	113.891	113.28	1.502	1.5058	1.4989	0.8576	0.8635	0.8556
2014-05-21	1.3685	1.3723	1.3633	101.406	101.619	100.798	0.8933	0.8966	0.8894	1.6902	1.6921	1.6828	1.0915	1.0942	1.089	0.8096	0.8145	0.8082	138.788	138.931	138.097	1.2226	1.2228	1.2203	0.9237	0.9244	0.9205	171.392	171.49	169.78	113.507	113.694	113.04	1.5098	1.5116	1.4983	0.8563	0.8595	0.8533
2014-05-22	1.3654	1.3688	1.3643	101.787	101.815	101.31	0.8944	0.8952	0.8919	1.6864	1.6918	1.6847	1.0894	1.0931	1.0881	0.8096	0.8112	0.8082	138.995	139.128	138.61	1.2212	1.2227	1.2206	0.9221	0.9274	0.921	171.665	171.87	171.13	113.8	113.85	113.41	1.5084	1.5116	1.5052	0.8561	0.8588	0.8547
2014-05-23	1.363	1.3656	1.3613	101.977	102.005	101.57	0.8954	0.8972	0.8937	1.6828	1.6876	1.6808	1.087	1.0909	1.0859	0.8099	0.8104	0.8078	139.004	139.04	138.54	1.2205	1.2217	1.22	0.9235	0.925	0.9209	171.6	171.795	171.196	113.879	113.9	113.42	1.5068	1.5117	1.5058	0.8542	0.8574	0.8527
2014-05-26	1.3645	1.3654	1.3611	101.922	102.051	101.8	0.8946	0.8967	0.8935	1.6844	1.6853	1.6815	1.0853	1.0873	1.0848	0.81	0.8105	0.8081	139.063	139.1	138.7	1.2207	1.2215	1.2199	0.9243	0.925	0.9222	171.643	171.8	171.354	113.899	113.95	113.61	1.5069	1.5103	1.5055	0.8553	0.8557	0.8522
2014-05-27	1.3636	1.3669	1.361	101.97	102.141	101.7	0.8966	0.8982	0.8933	1.6807	1.6882	1.6778	1.0859	1.0875	1.0829	0.8113	0.812	0.8082	139.056	139.364	138.775	1.2227	1.2229	1.2205	0.9259	0.9277	0.9229	171.399	171.99	171.233	113.718	114.08	113.6	1.5069	1.5106	1.5051	0.8546	0.8579	0.8526
2014-05-28	1.3594	1.364	1.3587	101.84	102.03	101.61	0.898	0.899	0.8961	1.6711	1.6816	1.6693	1.0875	1.0886	1.0837	0.8134	0.8143	0.8101	138.463	139.13	138.255	1.2208	1.2235	1.2205	0.9231	0.9271	0.921	170.206	171.52	169.806	113.388	113.8	113.14	1.5007	1.5085	1.4993	0.8493	0.8571	0.8467
2014-05-29	1.3602	1.3626	1.3584	101.7	101.834	101.39	0.8978	0.8983	0.8951	1.6713	1.6741	1.6689	1.0839	1.0878	1.0822	0.8136	0.8153	0.8125	138.38	138.517	137.93	1.2212	1.2214	1.2197	0.9293	0.9313	0.9208	170.053	170.21	169.47	113.31	113.438	112.99	1.5007	1.502	1.4972	0.8466	0.8508	0.8447
2014-05-30	1.3631	1.365	1.3596	101.802	101.846	101.45	0.8953	0.8983	0.8929	1.6761	1.6777	1.6712	1.0842	1.0868	1.0817	0.8132	0.814	0.8117	138.757	138.877	138.05	1.2203	1.2217	1.219	0.9303	0.9329	0.9284	170.636	170.71	169.698	113.696	113.884	113.04	1.5007	1.504	1.498	0.849	0.8517	0.8468
2014-06-02	1.3597	1.3643	1.3586	102.427	102.482	101.72	0.8986	0.8995	0.8937	1.6744	1.677	1.672	1.0899	1.0912	1.0834	0.8119	0.8143	0.8112	139.272	139.322	138.64	1.2218	1.2225	1.2198	0.9249	0.9321	0.923	171.51	171.621	170.374	113.973	114.02	113.49	1.5048	1.5057	1.4985	0.8452	0.8497	0.8437
2014-06-03	1.3625	1.3648	1.3585	102.527	102.552	102.24	0.8964	0.8995	0.8946	1.6746	1.6782	1.6726	1.0908	1.0922	1.0885	0.8136	0.815	0.8103	139.694	139.8	139	1.2215	1.2226	1.2207	0.9256	0.9287	0.9227	171.671	171.815	171.208	114.35	114.43	113.78	1.5013	1.5079	1.4987	0.8424	0.8477	0.8415
2014-06-04	1.3599	1.364	1.3594	102.713	102.796	102.4	0.897	0.8982	0.8942	1.6741	1.6769	1.6694	1.0934	1.0955	1.0903	0.8123	0.815	0.8116	139.67	139.96	139.508	1.22	1.2224	1.2189	0.9277	0.9297	0.9249	171.954	172.08	171.277	114.47	114.73	114.26	1.5018	1.5028	1.4983	0.8413	0.8442	0.8399
2014-06-05	1.3653	1.367	1.3501	102.472	102.734	102.31	0.8919	0.9037	0.8905	1.6811	1.6825	1.672	1.0928	1.096	1.0912	0.8121	0.814	0.806	139.908	139.988	138.65	1.2177	1.2208	1.2168	0.9334	0.9346	0.9255	172.275	172.312	171.5	114.87	114.955	113.62	1.4994	1.5131	1.496	0.8496	0.8514	0.8414
2014-06-06	1.3644	1.3677	1.3618	102.49	102.611	102.088	0.8934	0.8952	0.8906	1.6806	1.6845	1.6776	1.0927	1.0948	1.0902	0.8117	0.813	0.8097	139.902	139.99	139.328	1.2189	1.2195	1.2162	0.9333	0.9358	0.9314	172.33	172.51	171.74	114.77	114.93	114.45	1.5014	1.5044	1.4975	0.8495	0.8554	0.8477
2014-06-09	1.3587	1.367	1.358	102.517	102.649	102.34	0.8973	0.898	0.8916	1.6793	1.6832	1.6779	1.0907	1.0941	1.0896	0.8092	0.8123	0.8085	139.31	140.091	139.217	1.2193	1.22	1.2181	0.9351	0.9364	0.9328	172.172	172.538	171.924	114.242	114.902	114.17	1.5068	1.5079	1.4999	0.8486	0.8531	0.8476
2014-06-10	1.3545	1.3602	1.353	102.327	102.573	102.18	0.8989	0.9008	0.896	1.6756	1.6817	1.674	1.0905	1.0921	1.0885	0.8083	0.8094	0.806	138.621	139.43	138.397	1.218	1.2197	1.2175	0.9372	0.9384	0.9337	171.469	172.34	171.275	113.799	114.332	113.57	1.5066	1.5118	1.5059	0.8523	0.8527	0.8489
2014-06-11	1.3529	1.3557	1.3518	101.97	102.392	101.83	0.8997	0.9012	0.8977	1.6793	1.6811	1.6737	1.0868	1.0905	1.0857	0.8054	0.8086	0.8049	138.028	138.68	137.82	1.2173	1.2188	1.2166	0.9382	0.9406	0.9361	171.322	171.81	170.889	113.36	113.84	113.19	1.511	1.5129	1.5058	0.8554	0.8575	0.8519
2014-06-12	1.3564	1.3572	1.3509	101.623	102.143	101.57	0.8976	0.9012	0.8966	1.6832	1.686	1.6784	1.0853	1.087	1.0837	0.8058	0.8065	0.8029	137.836	138.34	137.71	1.2175	1.2184	1.2167	0.9422	0.9437	0.9347	171.04	171.916	170.948	113.205	113.551	113.13	1.511	1.516	1.5098	0.8683	0.8691	0.8599
2014-06-13	1.3538	1.358	1.3518	101.99	102.138	101.62	0.9002	0.9011	0.8956	1.6968	1.6992	1.6918	1.0856	1.0871	1.0843	0.7977	0.8007	0.7969	138.094	138.555	137.72	1.2187	1.2188	1.2161	0.9401	0.9427	0.9371	173.096	173.37	172.035	113.297	113.783	113.13	1.5275	1.5282	1.5198	0.8668	0.8686	0.864
2014-06-19	1.3602	1.3643	1.3581	101.95	102.001	101.7	0.8944	0.8966	0.8907	1.7035	1.7063	1.698	1.0823	1.084	1.0804	0.7983	0.8025	0.798	138.679	138.89	138.35	1.2165	1.2186	1.2149	0.9397	0.9432	0.9387	173.679	173.785	172.91	113.972	114.258	113.61	1.5235	1.5244	1.5165	0.871	0.8736	0.8699
2014-06-20	1.3595	1.3634	1.3562	102.101	102.196	101.78	0.8954	0.8974	0.892	1.7013	1.7061	1.6999	1.075	1.0826	1.0746	0.7991	0.7997	0.7965	138.815	138.894	138.495	1.2175	1.2178	1.2156	0.9385	0.9415	0.9373	173.711	174.093	173.458	114.021	114.141	113.77	1.5234	1.5275	1.5211	0.8697	0.8723	0.8675
2014-06-23	1.3603	1.3614	1.3571	101.9	102.14	101.78	0.8939	0.8968	0.8936	1.7025	1.7049	1.6997	1.0725	1.0762	1.0713	0.799	0.8	0.7973	138.62	138.85	138.24	1.2162	1.2177	1.2157	0.9418	0.9445	0.9365	173.471	173.83	173.08	113.97	114.13	113.56	1.522	1.526	1.5209	0.8712	0.8749	0.8686
2014-06-24	1.3601	1.3628	1.3581	101.922	102.167	101.79	0.8941	0.8958	0.8919	1.6978	1.7032	1.6961	1.0744	1.0745	1.071	0.801	0.8025	0.798	138.631	138.926	138.4	1.2162	1.2175	1.215	0.9372	0.9431	0.9367	173.06	173.77	172.866	113.983	114.235	113.75	1.5179	1.5241	1.515	0.8677	0.8723	0.8669
2014-06-25	1.363	1.3651	1.3598	101.855	101.969	101.59	0.8928	0.8945	0.8905	1.6979	1.7005	1.6948	1.0721	1.0752	1.0713	0.8027	0.8034	0.8006	138.828	138.901	138.5	1.2168	1.217	1.2155	0.9399	0.9402	0.9351	172.942	173.21	172.62	114.081	114.183	113.89	1.5158	1.5186	1.5134	0.8732	0.8741	0.8656
2014-06-26	1.3607	1.3641	1.3574	101.691	101.857	101.46	0.8937	0.8956	0.8917	1.7022	1.704	1.6967	1.0691	1.0725	1.0679	0.7994	0.8032	0.798	138.372	138.824	137.878	1.2161	1.2172	1.2152	0.9413	0.9419	0.9392	173.097	173.45	172.554	113.774	114.08	113.37	1.5213	1.5238	1.5146	0.8773	0.8776	0.8723
2014-06-27	1.3646	1.3648	1.3607	101.39	101.681	101.278	0.891	0.8938	0.8904	1.7031	1.7051	1.7002	1.0664	1.0696	1.0656	0.8009	0.8018	0.7988	138.362	138.41	137.938	1.2159	1.2166	1.2147	0.9424	0.9441	0.9401	172.692	173.13	172.376	113.791	113.822	113.41	1.5175	1.5219	1.5152	0.8778	0.8794	0.8748
2014-06-30	1.3693	1.3698	1.3637	101.318	101.472	101.21	0.8867	0.8915	0.8859	1.7114	1.7115	1.7004	1.0667	1.0697	1.0644	0.8001	0.803	0.7996	138.727	138.75	138.063	1.2143	1.2161	1.2135	0.9429	0.9439	0.9383	173.394	173.43	172.305	114.24	114.272	113.56	1.5177	1.5186	1.5135	0.8754	0.8782	0.8722
2014-07-01	1.3677	1.3701	1.3673	101.536	101.593	101.25	0.8875	0.8879	0.8854	1.7152	1.7166	1.7091	1.0634	1.0678	1.0626	0.7974	0.801	0.797	138.872	139.134	138.66	1.214	1.2147	1.2129	0.9495	0.9505	0.9409	174.161	174.286	173.179	114.395	114.586	114.18	1.5224	1.5225	1.5161	0.8778	0.8791	0.8746
2014-07-02	1.3655	1.3683	1.3639	101.808	101.843	101.37	0.8891	0.8899	0.8868	1.7165	1.7177	1.7135	1.0668	1.0671	1.0621	0.7954	0.798	0.7947	139.017	139.08	138.493	1.2141	1.2144	1.213	0.9436	0.9495	0.9424	174.755	174.802	173.9	114.491	114.545	114.1	1.5263	1.5268	1.5208	0.877	0.8775	0.8742
2014-07-03	1.3603	1.3664	1.3594	102.201	102.266	101.72	0.8939	0.8943	0.8883	1.7147	1.7165	1.7097	1.0624	1.068	1.0616	0.7932	0.7972	0.7928	139.033	139.279	138.91	1.216	1.2165	1.2135	0.9357	0.9443	0.9326	175.24	175.366	174.419	114.333	114.69	114.26	1.5328	1.5333	1.5228	0.8756	0.8777	0.8712
2014-07-04	1.3594	1.3611	1.3582	102.07	102.221	101.94	0.8944	0.8951	0.8926	1.7149	1.718	1.7127	1.0636	1.0646	1.0624	0.7927	0.7935	0.7916	138.768	139.121	138.53	1.2159	1.2163	1.2148	0.9354	0.9367	0.934	175.052	175.39	174.751	114.114	114.422	113.94	1.5338	1.5355	1.5317	0.8733	0.8757	0.8725
2014-07-07	1.3607	1.3609	1.3573	101.848	102.201	101.75	0.8932	0.8959	0.892	1.7128	1.7168	1.7104	1.0679	1.0683	1.0625	0.7944	0.7947	0.7911	138.586	138.83	138.39	1.2154	1.2165	1.2146	0.9372	0.9374	0.9338	174.446	175.254	174.24	114.003	114.18	113.83	1.5299	1.5368	1.5288	0.8758	0.8769	0.8708
2014-07-08	1.3612	1.362	1.3585	101.52	101.89	101.46	0.8929	0.8946	0.8915	1.7131	1.7148	1.7081	1.0681	1.0694	1.0657	0.7945	0.796	0.7923	138.18	138.63	138.07	1.2154	1.2157	1.214	0.9401	0.9415	0.9362	173.91	174.57	173.65	113.68	114.04	113.62	1.5296	1.5336	1.5263	0.8788	0.8806	0.8735
2014-07-09	1.3644	1.3648	1.3599	101.591	101.86	101.41	0.8908	0.8937	0.8902	1.7152	1.7161	1.709	1.0654	1.0684	1.0637	0.7953	0.7963	0.794	138.603	138.762	138.12	1.2153	1.2159	1.2147	0.9415	0.9424	0.938	174.259	174.395	173.722	114.029	114.169	113.62	1.528	1.5303	1.526	0.8822	0.8829	0.8775
2014-07-10	1.3603	1.3651	1.3587	101.293	101.631	101.04	0.8921	0.8934	0.8898	1.7136	1.7168	1.7101	1.0646	1.0676	1.064	0.7938	0.797	0.7931	137.781	138.64	137.455	1.2141	1.2155	1.213	0.9395	0.9457	0.9357	173.578	174.36	172.9	113.469	114.07	113.23	1.5294	1.5305	1.524	0.8821	0.8836	0.8788
2014-07-11	1.3608	1.3625	1.359	101.328	101.388	101.18	0.8922	0.8933	0.8908	1.7115	1.7151	1.7095	1.0734	1.0737	1.0624	0.795	0.7953	0.7933	137.88	138.048	137.628	1.2141	1.2147	1.213	0.9389	0.9408	0.9371	173.42	173.805	173.132	113.563	113.684	113.35	1.5271	1.53	1.526	0.8811	0.8833	0.8794
2014-07-14	1.3619	1.364	1.3595	101.565	101.623	101.333	0.8919	0.8932	0.8895	1.708	1.7144	1.7065	1.0714	1.0747	1.0704	0.7973	0.798	0.7939	138.317	138.45	137.721	1.2147	1.2148	1.213	0.9395	0.9403	0.937	173.45	174.009	173.27	113.864	114.019	113.47	1.5233	1.5289	1.521	0.8803	0.8823	0.879
2014-07-15	1.3567	1.363	1.3559	101.686	101.749	101.41	0.8959	0.8962	0.8906	1.7144	1.7191	1.7055	1.0762	1.0769	1.0705	0.7912	0.798	0.7907	137.952	138.43	137.837	1.2155	1.2156	1.2136	0.937	0.9402	0.9345	174.318	174.55	173.203	113.491	113.973	113.42	1.5359	1.5365	1.5213	0.8766	0.8818	0.8746
2014-07-16	1.3523	1.3571	1.3521	101.72	101.793	101.636	0.8985	0.8989	0.8956	1.7135	1.7151	1.7115	1.0748	1.0794	1.0724	0.7892	0.792	0.789	137.56	138.087	137.496	1.2152	1.2158	1.2152	0.9363	0.9374	0.933	174.299	174.434	174.02	113.193	113.598	113.127	1.5397	1.5404	1.535	0.8708	0.8772	0.869
